Stname  observed          L95PPU          U95PPU        Best_Sim
FLOW_OUT_37     7.636000        0.539328        3.844290        2.245000       
FLOW_OUT_37     8.297000        2.506125        5.431915        2.747000       
FLOW_OUT_37     14.068000       3.357924        6.161800        2.943000       
FLOW_OUT_37     10.411000       1.283333        3.753000        2.845000       
FLOW_OUT_37     8.621000        4.907600        14.304085       3.454000       
FLOW_OUT_37     6.606000        0.427725        5.462190        3.919000       
FLOW_OUT_37     6.054000        0.025472        2.708140        3.380000       
FLOW_OUT_37     6.347000        0.013774        1.168753        2.907000       
FLOW_OUT_37     6.689000        0.003253        0.499600        2.498000       
FLOW_OUT_37     6.449000        0.002758        0.214000        2.140000       
FLOW_OUT_37     6.418000        0.017398        0.197245        1.837000       
FLOW_OUT_37     6.904000        0.222645        0.921550        1.613000       
SED_OUT_5     1.920000        6.761641        52.149963       18.490000      
SED_OUT_5     5.150000        19.265921       135.039978      20.080000      
SED_OUT_5     2.870000        7.723311        59.760395       17.059999      
SED_OUT_5     6.630000        22.816107       186.801331      22.360001      
SED_OUT_5     4.910000        13.834735       104.427254      18.639999      
SED_OUT_5     3.027000        15.238822       111.889328      19.639999      
SED_OUT_5     3.142000        21.373497       179.506653      20.950001      
SED_OUT_5     3.367000        14.891471       126.133011      19.510000      
SED_OUT_5     14.700000       20.568903       179.762375      20.110001      
SED_OUT_5     2.600000        9.074832        69.614395       18.730000      
SED_OUT_5     7.200000        10.160356       76.159500       19.750000      
SED_OUT_5     10.900000       11.373773       81.268661       19.860001      
SED_OUT_5     30.400000       25.928448       243.015030      25.400000      
SED_OUT_5     17.900000       18.783724       144.959763      23.790001      
SED_OUT_5     1.500000        9.121050        68.509422       20.530001      
SED_OUT_5     4.200000        21.285965       177.100021      23.990000      
SED_OUT_5     1.900000        18.513866       133.615738      22.049999      
SED_OUT_5     3.100000        9.083059        69.435608       19.870001      
SED_OUT_8     4.620000        28.559624       204.719971      37.110001      
SED_OUT_8     2.080000        23.447149       173.974503      36.590000      
SED_OUT_8     8.260000        11.216977       78.724007       35.049999      
SED_OUT_8     6.590000        26.436298       194.445251      35.130001      
SED_OUT_8     9.770000        18.569235       134.393982      35.549999      
SED_OUT_8     10.920000       36.422546       246.591003      35.820000      
SED_OUT_8     4.210000        15.757661       115.117004      37.500000      
SED_OUT_8     1.980000        14.509827       109.818237      35.689999      
SED_OUT_8     1.920000        12.283854       90.624992       33.860001      
SED_OUT_8     4.880000        40.313290       340.071503      39.279999      
SED_OUT_8     3.260000        14.124493       101.236015      31.290001      
SED_OUT_8     8.480000        42.314228       303.581329      41.509998      
SED_OUT_8     2.798000        24.233545       180.128754      34.189999      
SED_OUT_8     2.389000        21.938799       172.884033      35.279999      
SED_OUT_8     1.601000        14.209519       107.324997      33.000000      
SED_OUT_8     3.233000        42.800598       311.446136      42.009998      
SED_OUT_8     2.236000        23.977129       214.792969      32.689999      
SED_OUT_8     4.900000        40.908779       308.026123      40.009998      
SED_OUT_8     4.000000        17.276369       123.854134      38.650002      
SED_OUT_8     8.300000        31.489876       210.908340      38.740002      
SED_OUT_8     1.150000        19.572258       141.098358      38.900002      
SED_OUT_8     18.600000       20.209236       142.285126      38.310001      
SED_OUT_8     6.400000        55.556602       370.282593      54.590000      
SED_OUT_8     9.600000        38.390228       246.690994      43.950001      
SED_OUT_8     1.700000        16.591635       117.276741      38.410000      
SED_OUT_8     4.000000        42.484116       269.473358      43.150002      
SED_OUT_8     3.000000        34.791016       232.455002      39.849998      
SED_OUT_8     1.800000        17.272442       123.772003      37.980000      
SED_OUT_8     7.500000        24.267397       168.508499      37.860001      
SED_OUT_14     10.360000       22.072836       131.605316      31.410000      
SED_OUT_14     8.900000        7.210457        49.417400       30.830000      
SED_OUT_14     9.780000        16.519957       111.110680      31.280001      
SED_OUT_14     13.500000       9.932719        70.905502       27.070000      
SED_OUT_14     19.860001       14.297301       88.005989       20.530001      
SED_OUT_14     10.200000       9.444914        71.021431       19.400000      
SED_OUT_14     11.340000       7.627909        55.972820       18.959999      
SED_OUT_14     6.480000        9.180455        70.360809       19.190001      
SED_OUT_14     7.150000        5.633663        46.977047       17.690001      
SED_OUT_14     5.550000        19.985209       134.525314      39.459999      
SED_OUT_14     7.080000        5.507062        42.327797       16.379999      
SED_OUT_14     7.060000        15.641760       109.915375      21.559999      
SED_OUT_14     5.060000        27.884491       154.326004      39.169998      
SED_OUT_14     11.900000       17.137899       104.169327      22.020000      
SED_OUT_14     5.930000        19.171930       126.366676      20.230000      
SED_OUT_14     14.180000       17.441088       114.606224      21.700001      
SED_OUT_14     23.950001       20.913206       126.842651      35.450001      
SED_OUT_14     9.309000        25.937019       164.755493      37.599998      
SED_OUT_14     10.951000       7.412109        55.146927       16.809999      
SED_OUT_14     9.300000        17.396006       120.672371      22.330000      
SED_OUT_14     12.700000       7.131708        53.810326       17.270000      
SED_OUT_14     10.900000       9.329006        53.336628       17.400000      
SED_OUT_14     13.300000       16.905882       116.439980      38.680000      
SED_OUT_14     25.400000       8.128466        61.818649       18.480000      
SED_OUT_14     12.400000       5.595547        43.363426       17.389999      
SED_OUT_14     16.000000       11.089754       66.460007       18.760000      
SED_OUT_14     15.500000       13.626743       86.262680       16.910000      
SED_OUT_21     3.860000        13.363105       95.750000       31.840000      
SED_OUT_21     4.350000        11.347959       78.403328       27.090000      
SED_OUT_21     31.879999       18.582565       154.122009      29.580000      
SED_OUT_21     3.770000        6.298488        45.929104       20.969999      
SED_OUT_21     18.379999       28.840929       266.477997      28.059999      
SED_OUT_21     3.167000        11.292133       86.886246       28.250000      
SED_OUT_21     28.639999       27.152672       197.342651      29.889999      
SED_OUT_21     27.549999       21.557819       161.599121      30.219999      
SED_OUT_21     26.950001       31.357161       271.650635      30.650000      
SED_OUT_21     7.410000        22.934633       164.510117      24.990000      
SED_OUT_21     24.200001       22.145254       162.728256      29.639999      
SED_OUT_21     4.200000        9.087308        66.594398       23.379999      
SED_OUT_21     22.400000       21.363729       156.842010      24.660000      
SED_OUT_21     8.900000        6.822661        58.034000       22.990000      
SED_OUT_21     18.299999       12.390907       86.527252       18.620001      
SED_OUT_21     1.500000        34.374405       323.967438      33.400002      
SED_OUT_21     9.900000        23.464800       172.110138      33.400002      
SED_OUT_21     5.800000        9.789761        69.852806       25.059999      
SED_OUT_21     7.800000        26.877474       188.468002      28.139999      
SED_OUT_21     27.900000       19.652525       147.478668      27.680000      
SED_OUT_21     5.800000        8.926129        65.631302       22.799999      
SED_OUT_21     12.500000       17.248798       125.321686      21.280001      
SED_OUT_24     9.430000        31.743633       235.768768      33.360001      
SED_OUT_24     9.580000        37.033535       262.392975      36.430000      
SED_OUT_24     6.410000        13.779296       108.301994      29.490000      
SED_OUT_24     19.750000       24.257524       182.054672      29.510000      
SED_OUT_24     6.090000        20.295061       148.694748      36.240002      
SED_OUT_24     8.290000        20.876392       150.877121      34.799999      
SED_OUT_24     4.670000        17.741526       134.270020      33.849998      
SED_OUT_24     3.740000        15.124625       110.053337      30.430000      
SED_OUT_24     9.430000        22.815590       190.045425      29.780001      
SED_OUT_24     8.710000        10.627206       90.739990       24.379999      
SED_OUT_24     39.400002       32.331299       257.464020      31.680000      
SED_OUT_24     2.750000        11.532593       95.848007       24.680000      
SED_OUT_24     22.889999       27.394402       241.206650      26.750000      
SED_OUT_24     5.140000        15.417149       122.967506      31.670000      
SED_OUT_24     9.490000        20.341106       168.028275      30.790001      
SED_OUT_24     9.007000        29.938406       220.746140      33.509998      
SED_OUT_24     8.117000        26.671034       203.787628      32.459999      
SED_OUT_24     9.861000        24.140905       169.570480      29.360001      
SED_OUT_24     4.400000        25.888943       198.553467      33.000000      
SED_OUT_24     2.400000        13.417667       102.230003      28.010000      
SED_OUT_24     10.800000       11.905769       93.077324       25.170000      
